Time(s),CH1(V),CH2(V)
0.003548,2.267900,0.984019
0.003555,2.267900,0.984019
0.003561,2.267900,0.984019
0.003568,2.267900,0.984019
0.003574,2.267900,0.984019
0.003581,2.267900,0.984019
0.003587,2.267900,0.984019
0.003594,2.267900,0.984019
0.003600,2.267900,0.984019
0.003607,2.267900,0.984019
0.003613,2.267900,0.984019
0.003620,2.262432,0.984019
0.003626,2.262432,0.984019
0.003633,2.262432,0.984019
0.003639,2.262432,0.984019
0.003646,2.262432,0.984019
0.003652,2.262432,0.984019
0.003659,2.262432,0.984019
0.003665,2.262432,0.984019
0.003672,2.262432,0.984019
0.003678,2.262432,0.984019
0.003685,2.262432,0.984019
0.003691,2.262432,0.984019
0.003698,2.262432,0.984019
0.003704,2.262432,0.984019
0.003711,2.262432,0.984019
0.003717,2.262432,0.984019
0.003724,2.262432,0.984019
0.003730,2.262432,0.984019
0.003737,2.262432,0.984019
0.003743,2.262432,0.984019
0.003750,2.262432,0.984019
0.003757,2.262432,0.984019
0.003763,2.262432,0.984019
0.003770,2.262432,0.984019
0.003776,2.262432,0.984019
0.003783,2.262432,0.984019
0.003789,2.262432,0.984823
0.003796,2.262432,0.984823
0.003802,2.262432,0.984823
0.003809,2.262432,0.984823
0.003815,2.262432,0.984823
0.003822,2.262432,0.984823
0.003828,2.262432,0.984823
0.003835,2.262432,0.984823
0.003841,2.262432,0.984823
0.003848,2.262432,0.984823
0.003854,2.262432,0.984823
0.003861,2.262432,0.984823
0.003867,2.262432,0.984823
0.003874,2.262432,0.984823
0.003880,2.262432,0.984823
0.003887,2.262432,0.984823
0.003893,2.262432,0.984823
0.003900,2.262432,0.984823
0.003906,2.262432,0.984823
0.003913,2.262432,0.984823
0.003919,2.262432,0.984823
0.003926,2.262432,0.984823
0.003932,2.262432,0.984823
0.003939,2.262432,0.984823
0.003945,2.262432,0.984823
0.003952,2.262432,0.984823
0.003958,2.262432,0.984823
0.003965,2.262432,0.984823
0.003971,2.262432,0.985627
0.003978,2.262432,0.985627
0.003984,2.262432,0.985627
0.003991,2.262432,0.985627
0.003997,2.262432,0.984823
0.004004,2.262432,0.985627
0.004010,2.262432,0.985627
0.004017,2.262432,0.984823
0.004023,2.262432,0.985627
0.004030,2.262432,0.984823
0.004036,2.262432,0.984823
0.004043,2.262432,0.984823
0.004049,2.262432,0.985627
0.004056,2.262432,0.985627
0.004062,2.262432,0.985627
0.004069,2.262432,0.985627
0.004076,2.262432,0.985627
0.004082,2.262432,0.985627
0.004089,2.262432,0.985627
0.004095,2.262432,0.985627
0.004102,2.262432,0.985627
0.004108,2.262432,0.985627
0.004115,2.262432,0.985627
0.004121,2.262432,0.985627
0.004128,2.262432,0.985627
0.004134,2.262432,0.985627
0.004141,2.262432,0.985627
0.004147,2.262432,0.985627
0.004154,2.262432,0.985627
0.004160,2.262432,0.985627
0.004167,2.262432,0.985627
0.004173,2.262432,0.985627
0.004180,2.262432,0.985627
0.004186,2.262432,0.985627
0.004193,2.262432,0.985627
0.004199,2.262432,0.985627
0.004206,2.262432,0.985627
0.004212,2.262432,0.985627
0.004219,2.262432,0.985627
0.004225,2.262432,0.985627
0.004232,2.262432,0.985627
0.004238,2.262432,0.985627
0.004245,2.262432,0.985627
