Time(s),CH1(V),CH2(V)
-0.037441,2.554368,0.660697
-0.037435,2.554368,0.660697
-0.037428,2.554368,0.660697
-0.037422,2.554368,0.660697
-0.037415,2.554368,0.660697
-0.037409,2.554368,0.660697
-0.037402,2.554368,0.660697
-0.037396,2.554368,0.660697
-0.037389,2.554368,0.660697
-0.037383,2.554368,0.660697
-0.037376,2.554368,0.660697
-0.037370,2.554368,0.660697
-0.037363,2.554368,0.660697
-0.037357,2.554368,0.660697
-0.037350,2.554368,0.660697
-0.037344,2.554368,0.660697
-0.037337,2.554368,0.660697
-0.037331,2.554368,0.660697
-0.037324,2.554368,0.660697
-0.037318,2.554368,0.660697
-0.037311,2.554368,0.660697
-0.037305,2.554368,0.660697
-0.037298,2.554368,0.660697
-0.037292,2.554368,0.660697
-0.037285,2.554368,0.660697
-0.037279,2.554368,0.660697
-0.037272,2.554368,0.660697
-0.037266,2.554368,0.660697
-0.037259,2.554368,0.660697
-0.037253,2.554368,0.660697
-0.037246,2.554368,0.660697
-0.037240,2.554368,0.660697
-0.037233,2.554368,0.660697
-0.037227,2.554368,0.660697
-0.037220,2.554368,0.660697
-0.037214,2.554368,0.660697
-0.037207,2.554368,0.660697
-0.037201,2.554368,0.660697
-0.037194,2.554368,0.660697
-0.037188,2.554368,0.660697
-0.037181,2.554368,0.660697
-0.037174,2.554368,0.660697
-0.037168,2.554368,0.660697
-0.037161,2.554368,0.660697
-0.037155,2.554368,0.660697
-0.037148,2.554368,0.660697
-0.037142,2.554368,0.660697
-0.037135,2.554368,0.660697
-0.037129,2.554368,0.660697
-0.037122,2.554368,0.660697
-0.037116,2.554368,0.660697
-0.037109,2.554368,0.660697
-0.037103,2.554368,0.660697
-0.037096,2.554368,0.660697
-0.037090,2.554368,0.660697
-0.037083,2.554368,0.660697
-0.037077,2.554368,0.660697
-0.037070,2.554368,0.660697
-0.037064,2.554368,0.660697
-0.037057,2.554368,0.660697
-0.037051,2.554368,0.660697
-0.037044,2.554368,0.660697
-0.037038,2.554368,0.660697
-0.037031,2.554368,0.660697
-0.037025,2.554368,0.660697
-0.037018,2.554368,0.660697
-0.037012,2.554368,0.660697
-0.037005,2.554368,0.660697
-0.036999,2.554368,0.660697
-0.036992,2.554368,0.660697
-0.036986,2.554368,0.660697
-0.036979,2.554368,0.660697
-0.036973,2.554368,0.660697
-0.036966,2.554368,0.660697
-0.036960,2.554368,0.660697
-0.036953,2.554368,0.660697
-0.036947,2.554368,0.660697
-0.036940,2.554368,0.660697
-0.036934,2.554368,0.660697
-0.036927,2.554368,0.660697
-0.036921,2.554368,0.660697
-0.036914,2.554368,0.660697
-0.036908,2.554368,0.660697
-0.036901,2.554368,0.660697
-0.036895,2.554368,0.660697
-0.036888,2.554368,0.660697
-0.036882,2.554368,0.660697
-0.036875,2.554368,0.660697
-0.036868,2.554368,0.660697
-0.036862,2.554368,0.660697
-0.036855,2.554368,0.660697
-0.036849,2.554368,0.660697
-0.036842,2.554368,0.660697
-0.036836,2.554368,0.660697
-0.036829,2.554368,0.660697
-0.036823,2.554368,0.660697
-0.036816,2.554368,0.660697
-0.036810,2.554368,0.660697
-0.036803,2.554368,0.660697
-0.036797,2.554368,0.660697
-0.036790,2.554368,0.660697
-0.036784,2.554368,0.660697
-0.036777,2.554368,0.660697
-0.036771,2.554368,0.660697
-0.036764,2.554368,0.660697
-0.036758,2.554368,0.660697
-0.036751,2.554368,0.660697
-0.036745,2.554368,0.660697
-0.036738,2.554368,0.660697
-0.036732,2.554368,0.660697
-0.036725,2.554368,0.660697
-0.036719,2.554368,0.660697
-0.036712,2.554368,0.660697
-0.036706,2.554368,0.660697
-0.036699,2.554368,0.660697
-0.036693,2.554368,0.660697
-0.036686,2.554368,0.660697
-0.036680,2.554368,0.660697
-0.036673,2.554368,0.660697
-0.036667,2.554368,0.660697
-0.036660,2.554368,0.660697
-0.036654,2.554368,0.660697
-0.036647,2.554368,0.660697
-0.036641,2.554368,0.660697
-0.036634,2.554368,0.660697
-0.036628,2.554368,0.660697
-0.036621,2.554368,0.660697
-0.036615,2.554368,0.660697
-0.036608,2.554368,0.660697
-0.036602,2.554368,0.660697
-0.036595,2.554368,0.660697
-0.036589,2.554368,0.660697
-0.036582,2.554368,0.660697
-0.036576,2.554368,0.660697
-0.036569,2.554368,0.660697
-0.036563,2.554368,0.660697
-0.036556,2.554368,0.660697
-0.036549,2.554368,0.660697
-0.036543,2.554368,0.660697
-0.036536,2.554368,0.660697
-0.036530,2.554368,0.660697
-0.036523,2.554368,0.660697
-0.036517,2.554368,0.660697
-0.036510,2.554368,0.660697
-0.036504,2.554368,0.660697
-0.036497,2.554368,0.660697
-0.036491,2.554368,0.660697
-0.036484,2.554368,0.660697
-0.036478,2.554368,0.660697
-0.036471,2.554368,0.660697
-0.036465,2.554368,0.660697
-0.036458,2.554368,0.660697
-0.036452,2.554368,0.660697
-0.036445,2.554368,0.660697
-0.036439,2.554368,0.660697
-0.036432,2.554368,0.660697
-0.036426,2.554368,0.660697
-0.036419,2.554368,0.660697
-0.036413,2.554368,0.660697
-0.036406,2.554368,0.660697
-0.036400,2.554368,0.660697
-0.036393,2.554368,0.660697
-0.036387,2.554368,0.660697
-0.036380,2.554368,0.660697
-0.036374,2.554368,0.660697
-0.036367,2.554368,0.660697
-0.036361,2.554368,0.660697
-0.036354,2.554368,0.660697
-0.036348,2.554368,0.660697
-0.036341,2.554368,0.660697
-0.036335,2.554368,0.660697
-0.036328,2.554368,0.660697
-0.036322,2.554368,0.660697
-0.036315,2.554368,0.660697
-0.036309,2.554368,0.660697
-0.036302,2.554368,0.660697
-0.036296,2.554368,0.660697
-0.036289,2.554368,0.660697
-0.036283,2.554368,0.660697
-0.036276,2.554368,0.660697
-0.036270,2.554368,0.660697
-0.036263,2.554368,0.660697
-0.036257,2.554368,0.660697
-0.036250,2.554368,0.660697
-0.036243,2.554368,0.660697
-0.036237,2.554368,0.660697
-0.036230,2.554368,0.660697
-0.036224,2.554368,0.660697
-0.036217,2.554368,0.660697
-0.036211,2.554368,0.660697
-0.036204,2.554368,0.660697
-0.036198,2.554368,0.660697
-0.036191,2.554368,0.660697
-0.036185,2.554368,0.660697
-0.036178,2.554368,0.660697
-0.036172,2.554368,0.660697
-0.036165,2.554368,0.660697
-0.036159,2.554368,0.660697
-0.036152,2.554368,0.660697
-0.036146,2.554368,0.660697
-0.036139,2.554368,0.660697
-0.036133,2.554368,0.660697
-0.036126,2.554368,0.660697
-0.036120,2.554368,0.660697
-0.036113,2.554368,0.660697
-0.036107,2.554368,0.660697
-0.036100,2.554368,0.660697
-0.036094,2.554368,0.660697
-0.036087,2.554368,0.660697
-0.036081,2.554368,0.660697
-0.036074,2.554368,0.660697
-0.036068,2.554368,0.660697
-0.036061,2.554368,0.660697
-0.036055,2.554368,0.660697
-0.036048,2.554368,0.660697
-0.036042,2.554368,0.660697
-0.036035,2.554368,0.660697
-0.036029,2.554368,0.660697
-0.036022,2.554368,0.660697
-0.036016,2.554368,0.660697
-0.036009,2.554368,0.660697
-0.036003,2.554368,0.660697
-0.035996,2.554368,0.660697
-0.035990,2.554368,0.660697
-0.035983,2.554368,0.660697
